--------- beginning of main
11-27 09:16:42.324 13658 13658 I InsetsController: onStateChanged: host=com.termux/com.termux.app.TermuxActivity, from=android.view.ViewRootImpl.onInsetsStateChanged:3026, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1080, 2340), mDisplayCutout=DisplayCutout{insets=Rect(0, 80 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(511, 0 - 569, 80), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=1080 displayHeight=2340 physicalDisplayWidth=1080 physicalDisplayHeight=2340 density={2.8125} cutoutSpec={M 0,0 M 0,7.822222222222222‬‬ a 10.31111111111111‬,10.31111111111111‬ 0 1,0 0,20.62222222222222‬ a 10.31111111111111‬,10.31111111111111‬ 0 1,0 0,-20.62222222222222‬ Z @dp} rotation={0} scale={1.0} physicalPixelDisplaySizeRatio={1.0}}} sideOverrides={}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=113, center=Point(113, 113)}, RoundedCorner{position=TopRight, radius=113, center=Point(967, 113)}, RoundedCorner{position=BottomRight, radius=113, center=Point(967, 2227)}, RoundedCorner{position=BottomLeft, radius=113, center=Point(113, 2227)}]}  mRoundedCornerFrame=Rect(0, 0 - 1080, 2340), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(956, 0 - 1080, 80) rotation=0}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1080 displayHeight=2340 physicalPixelDisplaySizeRatio=1.0 rotation=0 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {ebb70000 mType=statusBars mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {ebb70005 mType=mandatorySystemGestures mFrame=[0,0][1080,114] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {ebb70006 mType=tappableElement mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {3 mType=ime mFrame=[0,0][0,0] mVisible=false mFlags= mSideHint=NONE mBoundingRects=null}, InsetsSource: {27 mType=displayCutout mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {51210001 mType=navigationBars mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags= mSideHint=NONE mBoundingRects=null}, InsetsSource: {51210005 mType=mandatorySystemGestures mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210006 mType=tappableElement mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags= mSideHint=NONE mBoundingRects=null} }
11-27 09:16:42.325 13658 13658 I BLASTBufferQueue_Java: new BLASTBufferQueue, mName= VRI[TermuxActivity]@bbdea9b mNativeObject= 0x71616b2660 caller= android.view.ViewRootImpl.updateBlastSurfaceIfNeeded:3585 android.view.ViewRootImpl.relayoutWindow:11685 android.view.ViewRootImpl.performTraversals:4804 android.view.ViewRootImpl.doTraversal:3924 android.view.ViewRootImpl$TraversalRunnable.run:12903 android.view.Choreographer$CallbackRecord.run:1901 android.view.Choreographer$CallbackRecord.run:1910 android.view.Choreographer.doCallbacks:1367 android.view.Choreographer.doFrame:1292 android.view.Choreographer$FrameDisplayEventReceiver.run:1870 
11-27 09:16:42.325 13658 13658 I BLASTBufferQueue_Java: update, w= 1080 h= 2340 mName = VRI[TermuxActivity]@bbdea9b mNativeObject= 0x71616b2660 sc.mNativeObject= 0x70f16553d0 format= -1 caller= android.view.ViewRootImpl.updateBlastSurfaceIfNeeded:3590 android.view.ViewRootImpl.relayoutWindow:11685 android.view.ViewRootImpl.performTraversals:4804 android.view.ViewRootImpl.doTraversal:3924 android.view.ViewRootImpl$TraversalRunnable.run:12903 android.view.Choreographer$CallbackRecord.run:1901 
11-27 09:16:42.325 13658 13658 I VRI[TermuxActivity]@bbdea9b: Relayout returned: old=(0,0,1080,2340) new=(0,0,1080,2340) relayoutAsync=false req=(1080,2340)0 dur=21 res=0x3 s={true 0x7011684e20} ch=true seqId=0
11-27 09:16:42.326 13658 13658 D VRI[TermuxActivity]@bbdea9b: mThreadedRenderer.initialize() mSurface={isValid=true 0x7011684e20} hwInitialized=true
11-27 09:16:42.327 13658 13658 D AbsListView:  in onLayout changed 
11-27 09:16:42.328 13658 13658 D VRI[TermuxActivity]@bbdea9b: reportNextDraw android.view.ViewRootImpl.performTraversals:5443 android.view.ViewRootImpl.doTraversal:3924 android.view.ViewRootImpl$TraversalRunnable.run:12903 android.view.Choreographer$CallbackRecord.run:1901 android.view.Choreographer$CallbackRecord.run:1910 
11-27 09:16:42.328 13658 13658 D VRI[TermuxActivity]@bbdea9b: Setup new sync=wmsSync-VRI[TermuxActivity]@bbdea9b#6
11-27 09:16:42.328 13658 13658 I VRI[TermuxActivity]@bbdea9b: Creating new active sync group VRI[TermuxActivity]@bbdea9b#7
11-27 09:16:42.328 13658 13658 D VRI[TermuxActivity]@bbdea9b: Start draw after previous draw not visible
11-27 09:16:42.328 13658 13658 D VRI[TermuxActivity]@bbdea9b: registerCallbacksForSync syncBuffer=false
11-27 09:16:42.330 13658 13691 D VRI[TermuxActivity]@bbdea9b: Received frameDrawingCallback syncResult=0 frameNum=1.
11-27 09:16:42.330 13658 13691 I VRI[TermuxActivity]@bbdea9b: mWNT: t=0x7021681dd0 mBlastBufferQueue=0x71616b2660 fn= 1 HdrRenderState mRenderHdrSdrRatio=1.0 caller= android.view.ViewRootImpl$12.onFrameDraw:15441 android.view.ThreadedRenderer$1.onFrameDraw:718 <bottom of call stack> 
11-27 09:16:42.330 13658 13691 I VRI[TermuxActivity]@bbdea9b: Setting up sync and frameCommitCallback
11-27 09:16:42.334 13658 13679 I BLASTBufferQueue: [VRI[TermuxActivity]@bbdea9b#2](f:0,a:0,s:0) onFrameAvailable the first frame is available
11-27 09:16:42.334 13658 13679 I VRI[TermuxActivity]@bbdea9b: Received frameCommittedCallback lastAttemptedDrawFrameNum=1 didProduceBuffer=true
11-27 09:16:42.335 13658 13658 D VRI[TermuxActivity]@bbdea9b: reportDrawFinished seqId=0
11-27 09:16:42.335 13658 13658 I InsetsSourceConsumer: applyRequestedVisibilityToControl: visible=true, type=navigationBars, host=com.termux/com.termux.app.TermuxActivity
11-27 09:16:42.335 13658 13658 I InsetsSourceConsumer: applyRequestedVisibilityToControl: visible=true, type=statusBars, host=com.termux/com.termux.app.TermuxActivity
11-27 09:16:42.360 13658 13658 D VRI[TermuxActivity]@bbdea9b: mThreadedRenderer.initializeIfNeeded()#2 mSurface={isValid=true 0x7011684e20}
11-27 09:16:42.361 13658 13658 D InputMethodManagerUtils: startInputInner - Id : 0
11-27 09:16:42.361 13658 13658 I InputMethodManager: startInputInner - IInputMethodManagerGlobalInvoker.startInputOrWindowGainedFocus
11-27 09:16:42.378 13658 13658 I InputMethodManager: handleMessage: setImeVisibility visible=true
11-27 09:16:42.378 13658 13658 D InsetsController: show(ime(), fromIme=false)
11-27 09:16:42.378 13658 13658 I ImeTracker: com.termux:6953f094: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
11-27 09:16:42.383 13658 14751 D InputTransport: Input channel constructed: 'ClientS', fd=127
11-27 09:16:42.548 13658 13658 I InsetsController: onStateChanged: host=com.termux/com.termux.app.TermuxActivity, from=android.view.ViewRootImpl.onInsetsStateChanged:3026, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1080, 2340), mDisplayCutout=DisplayCutout{insets=Rect(0, 80 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(511, 0 - 569, 80), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=1080 displayHeight=2340 physicalDisplayWidth=1080 physicalDisplayHeight=2340 density={2.8125} cutoutSpec={M 0,0 M 0,7.822222222222222‬‬ a 10.31111111111111‬,10.31111111111111‬ 0 1,0 0,20.62222222222222‬ a 10.31111111111111‬,10.31111111111111‬ 0 1,0 0,-20.62222222222222‬ Z @dp} rotation={0} scale={1.0} physicalPixelDisplaySizeRatio={1.0}}} sideOverrides={}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=113, center=Point(113, 113)}, RoundedCorner{position=TopRight, radius=113, center=Point(967, 113)}, RoundedCorner{position=BottomRight, radius=113, center=Point(967, 2227)}, RoundedCorner{position=BottomLeft, radius=113, center=Point(113, 2227)}]}  mRoundedCornerFrame=Rect(0, 0 - 1080, 2340), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(956, 0 - 1080, 80) rotation=0}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1080 displayHeight=2340 physicalPixelDisplaySizeRatio=1.0 rotation=0 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {ebb70000 mType=statusBars mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {ebb70005 mType=mandatorySystemGestures mFrame=[0,0][1080,114] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {ebb70006 mType=tappableElement mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {3 mType=ime mFrame=[0,1321][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {27 mType=displayCutout mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {51210001 mType=navigationBars mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags= mSideHint=NONE mBoundingRects=null}, InsetsSource: {51210005 mType=mandatorySystemGestures mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210006 mType=tappableElement mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags= mSideHint=NONE mBoundingRects=null} }
11-27 09:16:42.548 13658 13658 I VRI[TermuxActivity]@bbdea9b: handleResized, frames=ClientWindowFrames{frame=[0,0][1080,2340] display=[0,0][1080,2340] parentFrame=[0,0][0,0]} displayId=0 dragResizing=false compatScale=1.0 frameChanged=false attachedFrameChanged=false configChanged=false displayChanged=false compatScaleChanged=false dragResizingChanged=false
11-27 09:16:42.563 13658 13658 I InsetsController: onStateChanged: host=com.termux/com.termux.app.TermuxActivity, from=android.view.ViewRootImpl.onInsetsStateChanged:3026, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1080, 2340), mDisplayCutout=DisplayCutout{insets=Rect(0, 80 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(511, 0 - 569, 80), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=1080 displayHeight=2340 physicalDisplayWidth=1080 physicalDisplayHeight=2340 density={2.8125} cutoutSpec={M 0,0 M 0,7.822222222222222‬‬ a 10.31111111111111‬,10.31111111111111‬ 0 1,0 0,20.62222222222222‬ a 10.31111111111111‬,10.31111111111111‬ 0 1,0 0,-20.62222222222222‬ Z @dp} rotation={0} scale={1.0} physicalPixelDisplaySizeRatio={1.0}}} sideOverrides={}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=113, center=Point(113, 113)}, RoundedCorner{position=TopRight, radius=113, center=Point(967, 113)}, RoundedCorner{position=BottomRight, radius=113, center=Point(967, 2227)}, RoundedCorner{position=BottomLeft, radius=113, center=Point(113, 2227)}]}  mRoundedCornerFrame=Rect(0, 0 - 1080, 2340), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(956, 0 - 1080, 80) rotation=0}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1080 displayHeight=2340 physicalPixelDisplaySizeRatio=1.0 rotation=0 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {ebb70000 mType=statusBars mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {ebb70005 mType=mandatorySystemGestures mFrame=[0,0][1080,114] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {ebb70006 mType=tappableElement mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {3 mType=ime mFrame=[0,1321][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {27 mType=displayCutout mFrame=[0,0][1080,80] mVisible=true mFlags= mSideHint=TOP mBoundingRects=null}, InsetsSource: {51210001 mType=navigationBars mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags= mSideHint=NONE mBoundingRects=null}, InsetsSource: {51210005 mType=mandatorySystemGestures mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210006 mType=tappableElement mFrame=[0,2205][1080,2340] mVisible=true mFlags= mSideHint=BOTTOM mBoundingRects=null}, InsetsSource: {51210024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags= mSideHint=NONE mBoundingRects=null} }
11-27 09:16:42.563 13658 13658 I InsetsController: controlAnimationUncheckedInner: Added types=ime, animType=0, host=com.termux/com.termux.app.TermuxActivity, from=android.view.InsetsController.controlAnimationUnchecked:1608 android.view.InsetsController.applyAnimation:2416 android.view.InsetsController.applyAnimation:2343 
11-27 09:16:42.570 13658 13658 I BLASTBufferQueue_Java: update, w= 1080 h= 2340 mName = VRI[TermuxActivity]@bbdea9b mNativeObject= 0x71616b2660 sc.mNativeObject= 0x70f16553d0 format= -1 caller= android.view.ViewRootImpl.updateBlastSurfaceIfNeeded:3574 android.view.ViewRootImpl.relayoutWindow:11685 android.view.ViewRootImpl.performTraversals:4804 android.view.ViewRootImpl.doTraversal:3924 android.view.ViewRootImpl$TraversalRunnable.run:12903 android.view.Choreographer$CallbackRecord.run:1901 
11-27 09:16:42.570 13658 13658 I VRI[TermuxActivity]@bbdea9b: Relayout returned: old=(0,0,1080,2340) new=(0,0,1080,2340) relayoutAsync=true req=(1080,2340)0 dur=0 res=0x0 s={true 0x7011684e20} ch=false seqId=0
11-27 09:16:42.570 13658 13658 D AbsListView:  in onLayout changed 
11-27 09:16:42.571 13658 13658 I VRI[TermuxActivity]@bbdea9b: registerCallbackForPendingTransactions
11-27 09:16:42.573 13658 13692 I VRI[TermuxActivity]@bbdea9b: mWNT: t=0x702167d450 mBlastBufferQueue=0x71616b2660 fn= 3 HdrRenderState mRenderHdrSdrRatio=1.0 caller= android.view.ViewRootImpl$10.onFrameDraw:6536 android.view.ViewRootImpl$4.onFrameDraw:2489 android.view.ThreadedRenderer$1.onFrameDraw:718 
11-27 09:16:42.603 13658 13658 I InputMethodManager_LC: showSoftInput(View,I)
11-27 09:16:42.604 13658 13658 I ImeTracker: com.termux:8221ee05: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
11-27 09:16:42.604 13658 13658 I InputMethodManager_LC: ssi(): flags=0 view=com.termux reason=SHOW_SOFT_INPUT
11-27 09:16:42.604 13658 13658 I InputMethodManager_LC: ssi() view is not EditText
11-27 09:16:42.604 13658 13658 D InsetsController: show(ime(), fromIme=false)
11-27 09:16:42.604 13658 13658 I ImeTracker: com.termux:8221ee05: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
11-27 09:16:42.925 13658 13658 I InsetsController: cancelAnimation: types=ime, animType=0, host=com.termux/com.termux.app.TermuxActivity, from=android.view.InsetsController.notifyFinished:2006 android.view.InsetsAnimationThreadControlRunner$1.lambda$notifyFinished$0:82 android.view.InsetsAnimationThreadControlRunner$1.$r8$lambda$cDFF0h4Ncq-8EXdGszv69jrUu7c:0 
11-27 09:16:42.925 13658 13658 I ImeTracker: system_server:b6007f74: onShown
11-27 09:16:46.311 13658 13658 I VRI[TermuxActivity]@bbdea9b: ViewPostIme key 0
11-27 09:16:46.311 13658 13658 I VRI[TermuxActivity]@bbdea9b: ViewPostIme key 1
11-27 09:16:46.537 13658 13658 I VRI[TermuxActivity]@bbdea9b: ViewPostIme key 0
11-27 09:16:46.537 13658 13658 I VRI[TermuxActivity]@bbdea9b: ViewPostIme key 1
11-27 09:16:48.410 13658 13658 I VRI[TermuxActivity]@bbdea9b: ViewPostIme pointer 0
11-27 09:16:48.412 13658 13658 I VRI[TermuxActivity]@bbdea9b: call setFrameRateCategory for touch hint category=high hint, reason=touch, vri=VRI[TermuxActivity]@bbdea9b
11-27 09:16:48.412 13658 13658 D Choreographer: BBA2 receive callback when in bg : 0
11-27 09:16:48.518 13658 13658 I VRI[TermuxActivity]@bbdea9b: ViewPostIme pointer 1

---- [AppDummy run.sh] Fin de capture: Thu Nov 27 09:16:50 CET 2025 ----
Package: com.example.appdummy  Activity: .MainActivity  PID: unknown
